year,code,cause,cause_level,dalys,dalys_thousands,dalys_millions,hierarchy_1,hierarchy_2,hierarchy_3,hierarchy_4,hierarchy_5,total_dalys,pct_all_dalys
2020,780,Other malignant neoplasms,3,18090939.0639994,18090.939063999398,18.0909390639994,NA,NA,24.,Other malignant neoplasms,NA,2822008116.3098,0.006410661599250119
2020,790,Other neoplasms,2,2852969.77835418,2852.96977835418,2.85296977835418,NA,B.,Other neoplasms,NA,NA,2822008116.3098,0.0010109714999986842
2020,800,Diabetes mellitus,2,78247408.2945751,78247.4082945751,78.2474082945751,NA,C.,Diabetes mellitus,NA,NA,2822008116.3098,0.027727563164097253
2020,810,"Endocrine, blood, immune disorders",2,25403813.0541038,25403.8130541038,25.4038130541038,NA,D.,"Endocrine, blood, immune disorders",NA,NA,2822008116.3098,0.009002034015168994
2020,811,Thalassaemias,3,2793956.99330161,2793.95699330161,2.79395699330161,NA,NA,1.,Thalassaemias,NA,2822008116.3098,9.9005987160488e-4
2020,812,Sickle cell disorders and trait,3,4641012.02856102,4641.01202856102,4.64101202856102,NA,NA,2.,Sickle cell disorders and trait,NA,2822008116.3098,0.0016445778457327192
2020,813,Other haemoglobinopathies and haemolytic anaemias,3,4416264.47963413,4416.26447963413,4.416264479634131,NA,NA,3.,Other haemoglobinopathies and haemolytic anaemias,NA,2822008116.3098,0.0015649368455428329
2020,814,"Other endocrine, blood and immune disorders",3,13552579.552607,13552.579552607,13.552579552607,NA,NA,4.,"Other endocrine, blood and immune disorders",NA,2822008116.3098,0.004802459452288548
2020,820,Mental and substance use disorders,2,187640803.151887,187640.803151887,187.640803151887,NA,E.,Mental and substance use disorders,NA,NA,2822008116.3098,0.06649194311930455
2020,830,Depressive disorders,3,55630684.1754824,55630.6841754824,55.6306841754824,NA,NA,1.,Depressive disorders,NA,2822008116.3098,0.019713155271937306
2020,840,Bipolar disorder,3,8000165.21141905,8000.165211419049,8.00016521141905,NA,NA,2.,Bipolar disorder,NA,2822008116.3098,0.002834919277936191
2020,850,Schizophrenia,3,14934160.5036644,14934.1605036644,14.934160503664401,NA,NA,3.,Schizophrenia,NA,2822008116.3098,0.005292033150915618
2020,860,Alcohol use disorders,3,17291962.7825924,17291.9627825924,17.2919627825924,NA,NA,4.,Alcohol use disorders,NA,2822008116.3098,0.006127538288303806
2020,870,Drug use disorders,3,17260778.4612849,17260.7784612849,17.260778461284897,NA,NA,5.,Drug use disorders,NA,2822008116.3098,0.00611648788730486
2020,871,Opioid use disorders,4,12521982.077014,12521.982077014,12.521982077014,NA,NA,NA,a.,Opioid use disorders,2822008116.3098,0.004437259412771772
2020,872,Cocaine use disorders,4,1301662.57611757,1301.66257611757,1.30166257611757,NA,NA,NA,b.,Cocaine use disorders,2822008116.3098,4.612540157466625e-4
2020,873,Amphetamine use disorders,4,1812247.83251069,1812.24783251069,1.8122478325106899,NA,NA,NA,c.,Amphetamine use disorders,2822008116.3098,6.421837775861808e-4
2020,874,Cannabis use disorders,4,662034.205694846,662.034205694846,0.662034205694846,NA,NA,NA,d.,Cannabis use disorders,2822008116.3098,2.345968467874413e-4
2020,875,Other drug use disorders,4,962851.769947827,962.8517699478269,0.962851769947827,NA,NA,NA,e.,Other drug use disorders,2822008116.3098,3.4119383441281537e-4
2020,880,Anxiety disorders,3,40736874.7106881,40736.8747106881,40.7368747106881,NA,NA,6.,Anxiety disorders,NA,2822008116.3098,0.014435420817980384
2020,890,Eating disorders,3,3407584.20395382,3407.5842039538197,3.40758420395382,NA,NA,7.,Eating disorders,NA,2822008116.3098,0.0012075033322050642
2020,900,Austism and Asperger syndrome,3,11569242.6239932,11569.2426239932,11.5692426239932,NA,NA,8.,Austism and Asperger syndrome,NA,2822008116.3098,0.004099648954632251
2020,910,Childhood behavioural disorders,3,6021584.04671392,6021.5840467139205,6.021584046713921,NA,NA,9.,Childhood behavioural disorders,NA,2822008116.3098,0.0021337940213255117
2020,911,Attention deficit/hyperactivity syndrome,4,1035302.94648641,1035.30294648641,1.03530294648641,NA,NA,NA,a.,Attention deficit/hyperactivity syndrome,2822008116.3098,3.668674588506231e-4
2020,912,Conduct disorder,4,4986281.10022751,4986.281100227509,4.98628110022751,NA,NA,NA,b.,Conduct disorder,2822008116.3098,0.001766926562474888
2020,920,Idiopathic intellectual disability,3,3901034.18199805,3901.03418199805,3.9010341819980496,NA,NA,10.,Idiopathic intellectual disability,NA,2822008116.3098,0.0013823610780748705
2020,930,Other mental and behavioural disorders,3,8886732.25009696,8886.73225009696,8.88673225009696,NA,NA,11.,Other mental and behavioural disorders,NA,2822008116.3098,0.003149081038688754
2020,940,Neurological conditions,2,110030431.64207,110030.43164206999,110.03043164207,NA,F.,Neurological conditions,NA,NA,2822008116.3098,0.038990118776111575
2020,950,Alzheimer disease and other dementias,3,32652864.5561403,32652.8645561403,32.6528645561403,NA,NA,1.,Alzheimer disease and other dementias,NA,2822008116.3098,0.01157079044791651
2020,960,Parkinson disease,3,6867205.68438053,6867.20568438053,6.86720568438053,NA,NA,2.,Parkinson disease,NA,2822008116.3098,0.002433446468382392
2020,970,Epilepsy,3,14148719.717968,14148.719717968,14.148719717968,NA,NA,3.,Epilepsy,NA,2822008116.3098,0.005013706245632482
2020,980,Multiple sclerosis,3,986277.41212979,986.27741212979,0.98627741212979,NA,NA,4.,Multiple sclerosis,NA,2822008116.3098,3.494948885616587e-4
2020,990,Migraine,3,43145771.298965,43145.771298965,43.145771298965,NA,NA,5.,Migraine,NA,2822008116.3098,0.015289031611781677
2020,1000,Non-migrane headache,3,4571374.85427798,4571.3748542779795,4.5713748542779795,NA,NA,6.,Non-migrane headache,NA,2822008116.3098,0.0016199013843573701
2020,1010,Other neurological conditions,3,7658218.11820803,7658.21811820803,7.658218118208031,NA,NA,7.,Other neurological conditions,NA,2822008116.3098,0.0027137477294793544
2020,1020,Sense organ diseases,2,75913696.9591627,75913.6969591627,75.91369695916269,NA,G.,Sense organ diseases,NA,NA,2822008116.3098,0.02690059483543629
2020,1030,Glaucoma,3,742868.585808867,742.868585808867,0.742868585808867,NA,NA,1.,Glaucoma,NA,2822008116.3098,2.6324112305540755e-4
2020,1040,Cataracts,3,6481994.45168507,6481.99445168507,6.48199445168507,NA,NA,2.,Cataracts,NA,2822008116.3098,0.0022969439436486285
2020,1050,Uncorrected refractive errors,3,18112784.2406021,18112.784240602097,18.1127842406021,NA,NA,3.,Uncorrected refractive errors,NA,2822008116.3098,0.0064184026034224476
2020,1060,Macular degeneration,3,560302.17542517,560.3021754251699,0.56030217542517,NA,NA,4.,Macular degeneration,NA,2822008116.3098,1.9854732953704233e-4
2020,1070,Other vision loss,3,2968582.06290271,2968.58206290271,2.9685820629027098,NA,NA,5.,Other vision loss,NA,2822008116.3098,0.0010519395907282426
2020,1080,Other hearing loss,3,43390448.933496,43390.448933496,43.390448933495996,NA,NA,6.,Other hearing loss,NA,2822008116.3098,0.015375734989109647
2020,1090,Other sense organ disorders,3,3656716.50924276,3656.71650924276,3.65671650924276,NA,NA,7.,Other sense organ disorders,NA,2822008116.3098,0.0012957852559348647
2020,1100,Cardiovascular diseases,2,431232656.759338,431232.65675933805,431.232656759338,NA,H.,Cardiovascular diseases,NA,NA,2822008116.3098,0.15281056573403465
2020,1110,Rheumatic heart disease,3,13727558.950468,13727.558950468,13.727558950468,NA,NA,1.,Rheumatic heart disease,NA,2822008116.3098,0.0048644647303207784
2020,1120,Hypertensive heart disease,3,26602096.3647932,26602.0963647932,26.6020963647932,NA,NA,2.,Hypertensive heart disease,NA,2822008116.3098,0.009426654803381444
2020,1130,Ischaemic heart disease,3,191590827.692306,191590.82769230602,191.59082769230602,NA,NA,3.,Ischaemic heart disease,NA,2822008116.3098,0.06789166430280853
2020,1140,Stroke,3,158465456.250556,158465.456250556,158.465456250556,NA,NA,4.,Stroke,NA,2822008116.3098,0.05615343745282115
2020,1141,Ischaemic stroke,4,67579910.8009499,67579.9108009499,67.5799108009499,NA,NA,NA,a.,Ischaemic stroke,2822008116.3098,0.023947454442236258
2020,1142,Haemorrhagic stroke,4,90885545.4323443,90885.5454323443,90.8855454323443,NA,NA,NA,b.,Haemorrhagic stroke,2822008116.3098,0.032205983004468045
2020,1150,"Cardiomyopathy, myocarditis, endocarditis",3,13192712.6466718,13192.7126466718,13.1927126466718,NA,NA,5.,"Cardiomyopathy, myocarditis, endocarditis",NA,2822008116.3098,0.004674937882150124
2020,1160,Other circulatory diseases,3,27654004.8545425,27654.0048545425,27.654004854542503,NA,NA,6.,Other circulatory diseases,NA,2822008116.3098,0.009799406562552439
2020,1170,Respiratory diseases,2,108779698.002966,108779.698002966,108.779698002966,NA,I.,Respiratory diseases,NA,NA,2822008116.3098,0.03854691181583553
2020,1180,Chronic obstructive pulmonary disease,3,77880765.6754545,77880.7656754545,77.8807656754545,NA,NA,1.,Chronic obstructive pulmonary disease,NA,2822008116.3098,0.027597640568552052
2020,1190,Asthma,3,21917023.4918889,21917.0234918889,21.917023491888898,NA,NA,2.,Asthma,NA,2822008116.3098,0.007766463662956683
2020,1200,Other respiratory diseases,3,8981908.8356225,8981.9088356225,8.9819088356225,NA,NA,3.,Other respiratory diseases,NA,2822008116.3098,0.003182807584326758
2020,1210,Digestive diseases,2,91891851.8300731,91891.85183007311,91.89185183007311,NA,J.,Digestive diseases,NA,NA,2822008116.3098,0.032562575316131805
2020,1220,Peptic ulcer disease,3,6251616.43852857,6251.61643852857,6.25161643852857,NA,NA,1.,Peptic ulcer disease,NA,2822008116.3098,0.0022153077457138922
2020,1230,Cirrhosis of the liver,3,45531656.705524,45531.656705524,45.531656705524,NA,NA,2.,Cirrhosis of the liver,NA,2822008116.3098,0.016134488218646048
2020,1231,Cirrhosis due to hepatitis B,4,11468092.505499,11468.092505499,11.468092505499,NA,NA,NA,a.,Cirrhosis due to hepatitis B,2822008116.3098,0.004063805642237222
2020,1232,Cirrhosis due to hepatitis C,4,10643958.408684,10643.958408684,10.643958408684,NA,NA,NA,b.,Cirrhosis due to hepatitis C,2822008116.3098,0.0037717674684091896
2020,1233,Cirrhosis due to alcohol use,4,13030359.8257044,13030.3598257044,13.0303598257044,NA,NA,NA,c.,Cirrhosis due to alcohol use,2822008116.3098,0.004617406927497981
2020,1234,Other liver cirrhosis,4,10389245.9656364,10389.2459656364,10.3892459656364,NA,NA,NA,d.,Other liver cirrhosis,2822008116.3098,0.003681508180501586
2020,1240,Appendicitis,3,1336145.18452638,1336.1451845263798,1.3361451845263799,NA,NA,3.,Appendicitis,NA,2822008116.3098,4.7347318981973396e-4
2020,1241,Gastritis and duodenitis,3,2837309.46376342,2837.30946376342,2.83730946376342,NA,NA,4.,Gastritis and duodenitis,NA,2822008116.3098,0.0010054221486342247
2020,1242,Paralytic ileus and intestinal obstruction,3,6583152.12270436,6583.1521227043595,6.58315212270436,NA,NA,5.,Paralytic ileus and intestinal obstruction,NA,2822008116.3098,0.00233278993233826
2020,1244,Inflammatory bowel disease,3,1268738.06612525,1268.73806612525,1.2687380661252499,NA,NA,6.,Inflammatory bowel disease,NA,2822008116.3098,4.4958696567617095e-4
2020,1246,Gallbladder and biliary diseases,3,7517882.47208165,7517.88247208165,7.51788247208165,NA,NA,7.,Gallbladder and biliary diseases,NA,2822008116.3098,0.0026640187278810564
2020,1248,Pancreatitis,3,4064895.33152111,4064.89533152111,4.06489533152111,NA,NA,8.,Pancreatitis,NA,2822008116.3098,0.0014404265204015685
2020,1250,Other digestive diseases,3,16500456.0452984,16500.4560452984,16.5004560452984,NA,NA,9.,Other digestive diseases,NA,2822008116.3098,0.005847061867020859
2020,1260,Genitourinary diseases,2,81107767.636049,81107.767636049,81.107767636049,NA,K.,Genitourinary diseases,NA,NA,2822008116.3098,0.028741153211887145
2020,1270,Kidney diseases,3,42561491.9849131,42561.491984913104,42.561491984913104,NA,NA,1.,Kidney diseases,NA,2822008116.3098,0.015081987801143766
2020,1271,Acute glomerulonephritis,4,319117.43494363,319.11743494363003,0.31911743494363,NA,NA,NA,a.,Acute glomerulonephritis,2822008116.3098,1.1308168573268458e-4
2020,1272,Chronic kidney disease due to diabetes,4,14848506.2800321,14848.5062800321,14.8485062800321,NA,NA,NA,b.,Chronic kidney disease due to diabetes,2822008116.3098,0.005261680926505893
2020,1273,Other chronic kidney disease,4,27393868.2699374,27393.8682699374,27.3938682699374,NA,NA,NA,c.,Other chronic kidney disease,2822008116.3098,0.009707225188905197
2020,1280,Benign prostatic hyperplasia,3,2234003.05114055,2234.0030511405503,2.23400305114055,NA,NA,2.,Benign prostatic hyperplasia,NA,2822008116.3098,7.916359411686756e-4
2020,1290,Urolithiasis,3,585226.443639472,585.226443639472,0.585226443639472,NA,NA,3.,Urolithiasis,NA,2822008116.3098,2.0737943319764209e-4
2020,1300,Other urinary diseases,3,7970507.39317152,7970.50739317152,7.97050739317152,NA,NA,4.,Other urinary diseases,NA,2822008116.3098,0.0028244098048853796
2020,1310,Infertility,3,907813.065351271,907.813065351271,0.9078130653512709,NA,NA,5.,Infertility,NA,2822008116.3098,3.2169045159883273e-4
2020,1320,Gynecological diseases,3,26848725.697833,26848.725697833,26.848725697833,NA,NA,6.,Gynecological diseases,NA,2822008116.3098,0.009514049779892819
2020,1330,Skin diseases,2,41096132.0728228,41096.1320728228,41.096132072822805,NA,L.,Skin diseases,NA,NA,2822008116.3098,0.014562726391645596
2020,1340,Musculoskeletal diseases,2,160338556.227808,160338.556227808,160.338556227808,NA,M.,Musculoskeletal diseases,NA,NA,2822008116.3098,0.0568171846498708
2020,1350,Rheumatoid arthritis,3,3020318.61950534,3020.31861950534,3.02031861950534,NA,NA,1.,Rheumatoid arthritis,NA,2822008116.3098,0.001070272832331489
2020,1360,Osteoarthritis,3,20796060.2310725,20796.0602310725,20.7960602310725,NA,NA,2.,Osteoarthritis,NA,2822008116.3098,0.00736924182141137
2020,1370,Gout,3,1790321.50171047,1790.32150171047,1.79032150171047,NA,NA,3.,Gout,NA,2822008116.3098,6.344140158078583e-4
2020,1380,Back and neck pain,3,89761670.6772293,89761.6706772293,89.7616706772293,NA,NA,4.,Back and neck pain,NA,2822008116.3098,0.03180772945281468
2020,1390,Other musculoskeletal disorders,3,44970185.1982901,44970.1851982901,44.9701851982901,NA,NA,5.,Other musculoskeletal disorders,NA,2822008116.3098,0.01593552652750531
2020,1400,Congenital anomalies,2,54215783.5904576,54215.783590457606,54.215783590457605,NA,N.,Congenital anomalies,NA,NA,2822008116.3098,0.01921177450805949
2020,1410,Neural tube defects,3,5121424.20181751,5121.42420181751,5.12142420181751,NA,NA,1.,Neural tube defects,NA,2822008116.3098,0.0018148155464962098
2020,1420,Cleft lip and cleft palate,3,398794.800417395,398.79480041739504,0.398794800417395,NA,NA,2.,Cleft lip and cleft palate,NA,2822008116.3098,1.4131596507910798e-4
2020,1430,Down syndrome,3,2198953.2868767,2198.9532868767,2.1989532868767,NA,NA,3.,Down syndrome,NA,2822008116.3098,7.792157911126641e-4
2020,1440,Congenital heart anomalies,3,23486306.5037817,23486.3065037817,23.486306503781698,NA,NA,4.,Congenital heart anomalies,NA,2822008116.3098,0.008322551011828263
2020,1450,Other chromosomal anomalies,3,2213397.25996645,2213.39725996645,2.2133972599664498,NA,NA,5.,Other chromosomal anomalies,NA,2822008116.3098,7.843341226320778e-4
2020,1460,Other congenital anomalies,3,20796907.5375979,20796.907537597897,20.7969075375979,NA,NA,6.,Other congenital anomalies,NA,2822008116.3098,0.0073695420709111855
2020,1470,Oral conditions,2,22880004.8307561,22880.0048307561,22.880004830756103,NA,O.,Oral conditions,NA,NA,2822008116.3098,0.008107703411099733
2020,1480,Dental caries,3,2398695.36407557,2398.69536407557,2.3986953640755697,NA,NA,1.,Dental caries,NA,2822008116.3098,8.499959125603879e-4
2020,1490,Periodontal disease,3,6803913.43944018,6803.91343944018,6.80391343944018,NA,NA,2.,Periodontal disease,NA,2822008116.3098,0.002411018380888755
2020,1500,Edentulism,3,9321386.00985753,9321.38600985753,9.32138600985753,NA,NA,3.,Edentulism,NA,2822008116.3098,0.0033031038982434405
2020,1502,Other oral disorders,3,4356010.01738285,4356.01001738285,4.35601001738285,NA,NA,4.,Other oral disorders,NA,2822008116.3098,0.0015435852194071603
2020,1505,Sudden infant death syndrome,2,2536316.33367163,2536.3163336716298,2.5363163336716297,NA,P.,Sudden infant death syndrome,NA,NA,2822008116.3098,8.987629479210162e-4
2020,1510,Injuries,1,263613434.714002,263613.434714002,263.61343471400204,III.,Injuries,NA,NA,NA,2822008116.3098,0.09341342187871388
2020,1520,Unintentional injuries,2,186481786.293028,186481.786293028,186.481786293028,NA,A.,Unintentional injuries,NA,NA,2822008116.3098,0.06608123669639936
2020,1530,Road injury,3,64877029.311313,64877.029311313,64.87702931131301,NA,NA,1.,Road injury,NA,2822008116.3098,0.022989667866777603
2020,1540,Poisonings,3,3303955.62407885,3303.9556240788497,3.3039556240788497,NA,NA,2.,Poisonings,NA,2822008116.3098,0.0011707817582038951
2020,1550,Falls,3,43455881.3829437,43455.8813829437,43.455881382943694,NA,NA,3.,Falls,NA,2822008116.3098,0.015398921474318364
2020,1560,"Fire, heat and hot substances",3,9234656.78198741,9234.65678198741,9.23465678198741,NA,NA,4.,"Fire, heat and hot substances",NA,2822008116.3098,0.003272370737920879
2020,1570,Drowning,3,19376806.6976098,19376.8066976098,19.3768066976098,NA,NA,5.,Drowning,NA,2822008116.3098,0.006866318557208081
2020,1575,Exposure to mechanical forces,3,10683997.0236495,10683.997023649501,10.6839970236495,NA,NA,6.,Exposure to mechanical forces,NA,2822008116.3098,0.003785955455585448
2020,1580,Natural disasters,3,1104283.64928853,1104.28364928853,1.10428364928853,NA,NA,7.,Natural disasters,NA,2822008116.3098,3.9131129457293937e-4
2020,1590,Other unintentional injuries,3,34445175.8221573,34445.175822157304,34.4451758221573,NA,NA,8.,Other unintentional injuries,NA,2822008116.3098,0.012205909551812185
2020,1600,Intentional injuries,2,77131648.4209743,77131.64842097429,77.1316484209743,NA,B.,Intentional injuries,NA,NA,2822008116.3098,0.027332185182314617
2020,1610,Self-harm,3,33563043.1636506,33563.043163650604,33.563043163650605,NA,NA,1.,Self-harm,NA,2822008116.3098,0.011893319147338006
2020,1620,Interpersonal violence,3,33167228.1856159,33167.2281856159,33.1672281856159,NA,NA,2.,Interpersonal violence,NA,2822008116.3098,0.011753059104942277
2020,1630,Collective violence and legal intervention,3,10401377.0717077,10401.377071707699,10.4013770717077,NA,NA,3.,Collective violence and legal intervention,NA,2822008116.3098,0.003685806930034299
2020,1700,Other COVID-19 pandemic-related outcomes,2,22578360.1285272,22578.3601285272,22.5783601285272,NA,C.,Other COVID-19 pandemic-related outcomes,NA,NA,2822008116.3098,0.008000813320853166
2021,0,All Causes,0,3013734614.04409,3013734.61404409,3013.73461404409,NA,All Causes,NA,NA,NA,3013734614.04409,1
2021,10,"Communicable, maternal, perinatal and nutritional conditions",1,928759077.469129,928759.077469129,928.759077469129,I.,"Communicable, maternal, perinatal and nutritional conditions",NA,NA,NA,3013734614.04409,0.3081754687825149
2021,20,Infectious and parasitic diseases,2,304880090.842236,304880.090842236,304.880090842236,NA,A.,Infectious and parasitic diseases,NA,NA,3013734614.04409,0.10116354951145533
2021,30,Tuberculosis,3,60636419.4533671,60636.419453367096,60.6364194533671,NA,NA,1.,Tuberculosis,NA,3013734614.04409,0.020120026219561486
2021,40,STDs excluding HIV,3,7431627.03445672,7431.627034456719,7.43162703445672,NA,NA,2.,STDs excluding HIV,NA,3013734614.04409,0.002465919527162453
2021,50,Syphilis,4,6142747.7029425,6142.7477029425,6.1427477029425,NA,NA,NA,a.,Syphilis,3013734614.04409,0.0020382510372071645
2021,60,Chlamydia,4,162830.320658507,162.830320658507,0.162830320658507,NA,NA,NA,b.,Chlamydia,3013734614.04409,5.402941582835895e-5
2021,70,Gonorrhoea,4,72508.1526269733,72.5081526269733,0.0725081526269733,NA,NA,NA,c.,Gonorrhoea,3013734614.04409,2.4059236101640545e-5
2021,80,Trichomoniasis,4,274137.601049199,274.137601049199,0.274137601049199,NA,NA,NA,d.,Trichomoniasis,3013734614.04409,9.096275424243061e-5
2021,85,Gential Herpes,4,260853.610867176,260.853610867176,0.260853610867176,NA,NA,NA,e.,Gential Herpes,3013734614.04409,8.655493740277949e-5
2021,90,Other STDs,4,518549.646312372,518.549646312372,0.518549646312372,NA,NA,NA,f.,Other STDs,3013734614.04409,1.720621463800813e-4
2021,100,HIV/AIDS,3,40293958.276369,40293.958276369,40.293958276369,NA,NA,3.,HIV/AIDS,NA,3013734614.04409,0.013370108332896332
2021,110,Diarrhoeal diseases,3,69743440.6443155,69743.4406443155,69.7434406443155,NA,NA,4.,Diarrhoeal diseases,NA,3013734614.04409,0.023141865351816004
2021,120,Childhood-cluster diseases,3,14278106.8894741,14278.1068894741,14.278106889474099,NA,NA,5.,Childhood-cluster diseases,NA,3013734614.04409,0.004737678899441813
2021,130,Whooping cough,4,5297451.57741666,5297.45157741666,5.29745157741666,NA,NA,NA,a.,Whooping cough,3013734614.04409,0.0017577697627157959
2021,140,Diphtheria,4,343522.237709471,343.522237709471,0.34352223770947105,NA,NA,NA,b.,Diphtheria,3013734614.04409,1.1398556333017763e-4
2021,150,Measles,4,7251285.99657386,7251.28599657386,7.25128599657386,NA,NA,NA,c.,Measles,3013734614.04409,0.0024060798063580842
2021,160,Tetanus,4,1385847.07777414,1385.84707777414,1.38584707777414,NA,NA,NA,d.,Tetanus,3013734614.04409,4.598437670377653e-4
2021,170,Meningitis,3,15280425.5643489,15280.425564348901,15.280425564348901,NA,NA,6.,Meningitis,NA,3013734614.04409,0.005070262488654999
2021,180,Encephalitis,3,4536232.95182299,4536.23295182299,4.536232951822989,NA,NA,7.,Encephalitis,NA,3013734614.04409,0.0015051865982771057
2021,185,Hepatitis,3,4697742.56584349,4697.7425658434895,4.69774256584349,NA,NA,8.,Hepatitis,NA,3013734614.04409,0.0015587777848626336
2021,186,Acute hepatitis A,4,1867369.13744294,1867.36913744294,1.86736913744294,NA,NA,NA,a.,Acute hepatitis A,3013734614.04409,6.196196336402503e-4
2021,190,Acute hepatitis B,4,2050820.80106174,2050.82080106174,2.05082080106174,NA,NA,NA,b.,Acute hepatitis B,3013734614.04409,6.804915042966478e-4
2021,200,Acute hepatitis C,4,547643.543469709,547.643543469709,0.547643543469709,NA,NA,NA,c.,Acute hepatitis C,3013734614.04409,1.8171591516972808e-4
2021,205,Acute hepatitis E,4,231909.083869106,231.90908386910598,0.231909083869106,NA,NA,NA,d.,Acute hepatitis E,3013734614.04409,7.695073175600898e-5
2021,210,Parasitic and vector diseases,3,64360853.319493,64360.853319493006,64.360853319493,NA,NA,9.,Parasitic and vector diseases,NA,3013734614.04409,0.021355846337487574
2021,220,Malaria,4,52059167.6292827,52059.167629282696,52.0591676292827,NA,NA,NA,a.,Malaria,3013734614.04409,0.017273972096509587
2021,230,Trypanosomiasis,4,69125.5774641686,69.1255774641686,0.0691255774641686,NA,NA,NA,b.,Trypanosomiasis,3013734614.04409,2.2936849562679285e-5
2021,240,Chagas disease,4,203083.823128033,203.083823128033,0.203083823128033,NA,NA,NA,c.,Chagas disease,3013734614.04409,6.73861003492665e-5
2021,250,Schistosomiasis,4,1862111.17009268,1862.11117009268,1.86211117009268,NA,NA,NA,d.,Schistosomiasis,3013734614.04409,6.178749653055676e-4
2021,260,Leishmaniasis,4,875127.312373618,875.127312373618,0.875127312373618,NA,NA,NA,e.,Leishmaniasis,3013734614.04409,2.903796864845032e-4
2021,270,lymphatic filariasis,4,1322716.14202151,1322.71614202151,1.3227161420215101,NA,NA,NA,f.,lymphatic filariasis,3013734614.04409,4.388960248382903e-4
2021,280,Onchocerciasis,4,1307567.88480748,1307.5678848074801,1.30756788480748,NA,NA,NA,g.,Onchocerciasis,3013734614.04409,4.3386961768769426e-4
2021,285,Cysticercosis,4,1109818.89238828,1109.8188923882801,1.10981889238828,NA,NA,NA,h.,Cysticercosis,3013734614.04409,3.682536900284757e-4
2021,295,Echinococcosis,4,569091.470238154,569.0914702381541,0.5690914702381541,NA,NA,NA,i.,Echinococcosis,3013734614.04409,1.888326422592658e-4
2021,300,Dengue,4,1755926.47983681,1755.92647983681,1.75592647983681,NA,NA,NA,j.,Dengue,3013734614.04409,5.826413751410433e-4
2021,310,Trachoma,4,134212.464763978,134.212464763978,0.134212464763978,NA,NA,NA,k.,Trachoma,3013734614.04409,4.453360429897977e-5
2021,315,Yellow fever,4,495491.189359227,495.491189359227,0.49549118935922704,NA,NA,NA,l.,Yellow fever,3013734614.04409,1.644110224736524e-4
2021,320,Rabies,4,2597413.28373643,2597.41328373643,2.5974132837364303,NA,NA,NA,m.,Rabies,3013734614.04409,8.6185866254859e-4
2021,330,Intestinal nematode infections,3,2307106.85753125,2307.10685753125,2.30710685753125,NA,NA,10.,Intestinal nematode infections,NA,3013734614.04409,7.65530862200031e-4
2021,340,Ascariasis,4,683884.475394899,683.884475394899,0.683884475394899,NA,NA,NA,a.,Ascariasis,3013734614.04409,2.269225937174354e-4
2021,350,Trichuriasis,4,194423.444197815,194.423444197815,0.194423444197815,NA,NA,NA,b.,Trichuriasis,3013734614.04409,6.451246347033882e-5
2021,360,Hookworm disease,4,534938.273385983,534.9382733859829,0.534938273385983,NA,NA,NA,c.,Hookworm disease,3013734614.04409,1.7750012588804443e-4
2021,362,Food-borne trematodes,4,893860.664552553,893.860664552553,0.893860664552553,NA,NA,NA,d.,Food-borne trematodes,3013734614.04409,2.965956791242124e-4
2021,365,Leprosy,3,28342.3121800177,28.3423121800177,0.0283423121800177,NA,NA,11.,Leprosy,NA,3013734614.04409,9.404382206695213e-6
2021,370,Other infectious diseases,3,21285834.9730339,21285.8349730339,21.2858349730339,NA,NA,12.,Other infectious diseases,NA,3013734614.04409,0.007062942726888194
2021,380,Respiratory Infectious,2,357031669.01543,357031.66901543,357.03166901543,NA,B.,Respiratory Infectious,NA,NA,3013734614.04409,0.11846818474050506
2021,390,Lower respiratory infections,3,105642422.886745,105642.422886745,105.64242288674501,NA,NA,1.,Lower respiratory infections,NA,3013734614.04409,0.03505365814045082
2021,395,COVID-19,3,243062573.092728,243062.57309272798,243.062573092728,NA,NA,2.,COVID-19,NA,3013734614.04409,0.08065161808211295
2021,400,Upper respiratory infections,3,5819069.52972886,5819.069529728859,5.81906952972886,NA,NA,3.,Upper respiratory infections,NA,3013734614.04409,0.0019308500166576807
2021,410,Otitis media,3,2507603.50622807,2507.60350622807,2.5076035062280697,NA,NA,4.,Otitis media,NA,3013734614.04409,8.320585012836118e-4
2021,420,Maternal conditions,2,16760569.0474642,16760.5690474642,16.760569047464198,NA,C.,Maternal conditions,NA,NA,3013734614.04409,0.005561395143872147
2021,490,Neonatal conditions,2,200323466.873907,200323.466873907,200.323466873907,NA,D.,Neonatal conditions,NA,NA,3013734614.04409,0.06647017489210692
2021,500,Preterm birth complications,3,100480167.380536,100480.167380536,100.480167380536,NA,NA,1.,Preterm birth complications,NA,3013734614.04409,0.03334074835663882
2021,510,Birth asphyxia and birth trauma,3,59259435.433268,59259.435433268,59.259435433268,NA,NA,2.,Birth asphyxia and birth trauma,NA,3013734614.04409,0.019663123341092256
2021,520,Neonatal sepsis and infections,3,18529509.686978,18529.509686978003,18.529509686978002,NA,NA,3.,Neonatal sepsis and infections,NA,3013734614.04409,0.006148354802254304
2021,530,Other neonatal conditions,3,22054354.3731257,22054.354373125698,22.054354373125697,NA,NA,4.,Other neonatal conditions,NA,3013734614.04409,0.00731794839212178
2021,540,Nutritional deficiencies,2,49763281.6900912,49763.2816900912,49.7632816900912,NA,E.,Nutritional deficiencies,NA,NA,3013734614.04409,0.016512164494575227
